datetime (UTC),"coordinates (lat,lon)",temperature (degC),relative_humidity (0-1),wind_speed (m/s),surface_pressure (Pa),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent),snow_depth (mm of water equivalent),absolute_humidity (g/m^3),rainfall (mm)
5/20/2024 15:00,"(42.101167, -76.832994)",26.96,0.48,0.46,96568.2,0.03,0.0,0.0,12.336633902076226,0.03
5/20/2024 16:00,"(42.101167, -76.832994)",27.47,0.47,0.84,96557.37,0.02,0.0,0.0,12.425124379392184,0.02
5/20/2024 17:00,"(42.101167, -76.832994)",27.28,0.57,1.2,96505.02,0.14,0.0,0.0,14.911477415883157,0.14
5/20/2024 18:00,"(42.101167, -76.832994)",26.77,0.51,1.17,96449.39,0.0,0.0,0.0,12.970309352090641,0.0
5/20/2024 19:00,"(42.101167, -76.832994)",26.07,0.55,1.66,96438.22,0.01,0.0,0.0,13.453264254326136,0.01
5/20/2024 20:00,"(42.101167, -76.832994)",24.71,0.59,1.91,96469.86,0.0,0.0,0.0,13.371691106291985,0.0
5/20/2024 21:00,"(42.101167, -76.832994)",22.75,0.68,2.19,96478.53,0.0,0.0,0.0,13.786919839996775,0.0
5/20/2024 22:00,"(42.101167, -76.832994)",20.95,0.74,2.39,96501.93,0.0,0.0,0.0,13.523744835109794,0.0
5/20/2024 23:00,"(42.101167, -76.832994)",20.16,0.77,2.43,96485.67,0.0,0.0,0.0,13.4387974191187,0.0
5/21/2024 0:00,"(42.101167, -76.832994)",19.06,0.83,2.3,96488.82,0.0,0.0,0.0,13.579852751827193,0.0
5/21/2024 1:00,"(42.101167, -76.832994)",18.07,0.85,2.31,96511.01,0.0,0.0,0.0,13.115246944867994,0.0
5/21/2024 2:00,"(42.101167, -76.832994)",17.89,0.86,2.57,96471.56,0.0,0.0,0.0,13.128202224027024,0.0
5/21/2024 3:00,"(42.101167, -76.832994)",17.18,0.87,2.64,96432.97,0.0,0.0,0.0,12.729629228246331,0.0
5/21/2024 4:00,"(42.101167, -76.832994)",16.6,0.88,2.51,96419.58,0.0,0.0,0.0,12.43545089899837,0.0
5/21/2024 5:00,"(42.101167, -76.832994)",16.26,0.9,2.51,96430.13,0.0,0.0,0.0,12.460240071630748,0.0
5/21/2024 6:00,"(42.101167, -76.832994)",17.2,0.82,2.22,96450.16,0.0,0.0,0.0,12.012416835730056,0.0
5/21/2024 7:00,"(42.101167, -76.832994)",18.4,0.8,2.65,96484.14,0.0,0.0,0.0,12.587992159280653,0.0
5/21/2024 8:00,"(42.101167, -76.832994)",19.62,0.75,2.42,96505.97,0.0,0.0,0.0,12.682078021574435,0.0
5/21/2024 9:00,"(42.101167, -76.832994)",21.07,0.69,2.44,96518.63,0.0,0.0,0.0,12.698155720979578,0.0
5/21/2024 10:00,"(42.101167, -76.832994)",23.75,0.6,2.7,96507.1,0.0,0.0,0.0,12.879077576694803,0.0
5/21/2024 11:00,"(42.101167, -76.832994)",25.01,0.56,3.06,96489.18,0.0,0.0,0.0,12.908062773293102,0.0
5/21/2024 12:00,"(42.101167, -76.832994)",26.05,0.51,3.56,96470.91,0.0,0.0,0.0,12.460931352512421,0.0
5/21/2024 13:00,"(42.101167, -76.832994)",27.87,0.44,3.74,96434.5,0.0,0.0,0.0,11.891244498449524,0.0
5/21/2024 14:00,"(42.101167, -76.832994)",28.24,0.41,3.82,96397.82,0.0,0.0,0.0,11.307999690330915,0.0
5/21/2024 15:00,"(42.101167, -76.832994)",28.42,0.39,3.9,96388.3,0.0,0.0,0.0,10.863048024660952,0.0
5/21/2024 16:00,"(42.101167, -76.832994)",28.66,0.39,3.75,96351.84,0.0,0.0,0.0,11.006669004392919,0.0
5/21/2024 17:00,"(42.101167, -76.832994)",28.35,0.41,3.41,96315.26,0.0,0.0,0.0,11.376409385705136,0.0
5/21/2024 18:00,"(42.101167, -76.832994)",27.56,0.42,3.02,96278.8,0.0,0.0,0.0,11.158567062251988,0.0
5/21/2024 19:00,"(42.101167, -76.832994)",26.62,0.44,3.1,96265.99,0.0,0.0,0.0,11.097265088788083,0.0
5/21/2024 20:00,"(42.101167, -76.832994)",24.68,0.51,3.12,96294.23,0.0,0.0,0.0,11.539039885316859,0.0
5/21/2024 21:00,"(42.101167, -76.832994)",22.93,0.56,2.98,96263.85,0.0,0.0,0.0,11.471504241650326,0.0
5/21/2024 22:00,"(42.101167, -76.832994)",21.6,0.61,3.01,96350.65,0.0,0.0,0.0,11.57585553240515,0.0
5/21/2024 23:00,"(42.101167, -76.832994)",21.17,0.62,3.02,96329.24,0.0,0.0,0.0,11.47632836124752,0.0
5/22/2024 0:00,"(42.101167, -76.832994)",20.36,0.64,3.05,96361.57,0.0,0.0,0.0,11.301178443807013,0.0
5/22/2024 1:00,"(42.101167, -76.832994)",19.16,0.68,3.18,96335.82,0.0,0.0,0.0,11.191449322534712,0.0
5/22/2024 2:00,"(42.101167, -76.832994)",18.46,0.71,3.31,96313.09,0.0,0.0,0.0,11.211648814335547,0.0
5/22/2024 3:00,"(42.101167, -76.832994)",17.78,0.75,3.1,96330.59,0.0,0.0,0.0,11.374246624826863,0.0
5/22/2024 4:00,"(42.101167, -76.832994)",17.41,0.78,2.8,96349.26,0.0,0.0,0.0,11.570883354685236,0.0
5/22/2024 5:00,"(42.101167, -76.832994)",17.15,0.8,2.66,96379.05,0.0,0.0,0.0,11.68439611992754,0.0
5/22/2024 6:00,"(42.101167, -76.832994)",17.39,0.84,2.86,96390.7,0.0,0.0,0.0,12.44606419191249,0.0
5/22/2024 7:00,"(42.101167, -76.832994)",18.23,0.82,2.76,96384.76,0.0,0.0,0.0,12.77320121838831,0.0
5/22/2024 8:00,"(42.101167, -76.832994)",20.15,0.76,2.26,96390.04,0.0,0.0,0.0,13.256514709526718,0.0
5/22/2024 9:00,"(42.101167, -76.832994)",22.67,0.68,2.63,96390.54,0.0,0.0,0.0,13.723875073764017,0.0
5/22/2024 10:00,"(42.101167, -76.832994)",25.34,0.6,3.01,96367.06,0.0,0.0,0.0,14.088893952158093,0.0
5/22/2024 11:00,"(42.101167, -76.832994)",26.91,0.54,3.68,96353.59,0.0,0.0,0.0,13.840310633346299,0.0
5/22/2024 12:00,"(42.101167, -76.832994)",27.69,0.49,4.07,96300.47,0.01,0.0,0.0,13.111945235209399,0.01
5/22/2024 13:00,"(42.101167, -76.832994)",28.15,0.46,4.35,96210.59,0.02,0.0,0.0,12.624521497954271,0.02
5/22/2024 14:00,"(42.101167, -76.832994)",28.03,0.49,4.7,96209.49,0.01,0.0,0.0,13.359526000508001,0.01
5/22/2024 15:00,"(42.101167, -76.832994)",27.74,0.5,4.12,96234.8,1.39,0.0,0.0,13.416433986887345,1.39
5/22/2024 16:00,"(42.101167, -76.832994)",27.47,0.53,3.41,96224.71,0.35,0.0,0.0,14.011310470378424,0.35
5/22/2024 17:00,"(42.101167, -76.832994)",24.14,0.67,3.57,96130.59,0.0,0.0,0.0,14.703397442837243,0.0
5/22/2024 18:00,"(42.101167, -76.832994)",23.49,0.69,4.56,96016.52,0.0,0.0,0.0,14.593514199681854,0.0
5/22/2024 19:00,"(42.101167, -76.832994)",23.33,0.69,4.11,96118.8,0.0,0.0,0.0,14.461085112301339,0.0
5/22/2024 20:00,"(42.101167, -76.832994)",22.99,0.71,3.74,96146.74,0.0,0.0,0.0,14.5942106618271,0.0
5/22/2024 21:00,"(42.101167, -76.832994)",21.97,0.75,3.66,96108.56,0.0,0.0,0.0,14.539797021129374,0.0
5/22/2024 22:00,"(42.101167, -76.832994)",21.01,0.8,4.22,96152.32,0.0,0.0,0.0,14.67130518961263,0.0
5/22/2024 23:00,"(42.101167, -76.832994)",20.53,0.81,3.48,96154.85,0.0,0.0,0.0,14.445593351732224,0.0
5/23/2024 0:00,"(42.101167, -76.832994)",20.09,0.82,3.42,96142.19,0.0,0.0,0.0,14.25298061973163,0.0
5/23/2024 1:00,"(42.101167, -76.832994)",19.15,0.84,3.52,96160.03,0.0,0.0,0.0,13.816586263332242,0.0
5/23/2024 2:00,"(42.101167, -76.832994)",18.88,0.87,3.32,96121.49,0.0,0.0,0.0,14.083877592568966,0.0
5/23/2024 3:00,"(42.101167, -76.832994)",19.11,0.85,2.59,96065.25,0.01,0.0,0.0,13.948142508332426,0.01
5/23/2024 4:00,"(42.101167, -76.832994)",18.57,0.86,3.18,96157.07,0.67,0.0,0.0,13.669087915951724,0.67
5/23/2024 5:00,"(42.101167, -76.832994)",18.27,0.86,2.77,96191.09,0.83,0.0,0.0,13.428132365870422,0.83
5/23/2024 6:00,"(42.101167, -76.832994)",17.49,0.91,2.71,96200.44,0.22,0.0,0.0,13.564041810047197,0.22
5/23/2024 7:00,"(42.101167, -76.832994)",17.59,0.93,2.92,96292.47,0.27,0.0,0.0,13.945162129491887,0.27
5/23/2024 8:00,"(42.101167, -76.832994)",17.79,0.91,2.18,96403.52,0.16,0.0,0.0,13.808978356283255,0.16
5/23/2024 9:00,"(42.101167, -76.832994)",18.26,0.88,1.8,96450.58,0.08,0.0,0.0,13.732261034443539,0.08
5/23/2024 10:00,"(42.101167, -76.832994)",19.24,0.8,2.55,96464.58,0.04,0.0,0.0,13.22861245049377,0.04
5/23/2024 11:00,"(42.101167, -76.832994)",20.4,0.69,2.41,96450.79,0.02,0.0,0.0,12.212559531530353,0.02
5/23/2024 12:00,"(42.101167, -76.832994)",21.95,0.57,2.04,96400.13,0.01,0.0,0.0,11.037515964332673,0.01
5/23/2024 13:00,"(42.101167, -76.832994)",23.12,0.47,2.15,96357.91,0.0,0.0,0.0,9.732980482222315,0.0
5/23/2024 14:00,"(42.101167, -76.832994)",24.16,0.41,2.32,96359.97,0.0,0.0,0.0,9.007800167136008,0.0
5/23/2024 15:00,"(42.101167, -76.832994)",24.78,0.36,2.38,96294.58,0.0,0.0,0.0,8.191260594628343,0.0
5/23/2024 16:00,"(42.101167, -76.832994)",25.3,0.32,2.61,96261.85,0.0,0.0,0.0,7.497227110674876,0.0
5/23/2024 17:00,"(42.101167, -76.832994)",25.22,0.32,2.76,96228.31,0.0,0.0,0.0,7.463625238560636,0.0
5/23/2024 18:00,"(42.101167, -76.832994)",24.16,0.41,1.84,96243.37,0.0,0.0,0.0,9.007800167136008,0.0
5/23/2024 19:00,"(42.101167, -76.832994)",23.56,0.45,1.94,96209.47,0.0,0.0,0.0,9.555508393414962,0.0
5/23/2024 20:00,"(42.101167, -76.832994)",21.97,0.51,2.41,96230.15,0.0,0.0,0.0,9.887061974367976,0.0
5/23/2024 21:00,"(42.101167, -76.832994)",19.72,0.57,2.44,96258.26,0.0,0.0,0.0,9.695116374300863,0.0
5/23/2024 22:00,"(42.101167, -76.832994)",16.65,0.69,2.14,96330.18,0.0,0.0,0.0,9.779890304600785,0.0
5/23/2024 23:00,"(42.101167, -76.832994)",15.37,0.75,1.72,96337.21,0.0,0.0,0.0,9.838873549286408,0.0
5/24/2024 0:00,"(42.101167, -76.832994)",15.13,0.76,1.65,96302.55,0.0,0.0,0.0,9.825593303566626,0.0
5/24/2024 1:00,"(42.101167, -76.832994)",13.37,0.85,1.4,96290.61,0.0,0.0,0.0,9.865065656685596,0.0
5/24/2024 2:00,"(42.101167, -76.832994)",12.38,0.89,1.87,96250.98,0.0,0.0,0.0,9.714352330702617,0.0
5/24/2024 3:00,"(42.101167, -76.832994)",12.04,0.88,2.03,96248.62,0.0,0.0,0.0,9.403764974478802,0.0
5/24/2024 4:00,"(42.101167, -76.832994)",11.23,0.89,1.84,96224.44,0.0,0.0,0.0,9.040175194399005,0.0
5/24/2024 5:00,"(42.101167, -76.832994)",10.79,0.88,1.94,96221.8,0.0,0.0,0.0,8.694408224439886,0.0
5/24/2024 6:00,"(42.101167, -76.832994)",11.72,0.85,2.1,96294.46,0.0,0.0,0.0,8.903307005157405,0.0
5/24/2024 7:00,"(42.101167, -76.832994)",12.64,0.83,2.1,96286.16,0.0,0.0,0.0,9.207116844043064,0.0
5/24/2024 8:00,"(42.101167, -76.832994)",15.59,0.71,1.68,96294.9,0.0,0.0,0.0,9.43935555888637,0.0
5/24/2024 9:00,"(42.101167, -76.832994)",18.24,0.59,1.72,96313.38,0.0,0.0,0.0,9.195932171150318,0.0
5/24/2024 10:00,"(42.101167, -76.832994)",21.44,0.49,2.37,96273.28,0.0,0.0,0.0,9.212989895847787,0.0
5/24/2024 11:00,"(42.101167, -76.832994)",23.0,0.41,2.92,96271.73,0.0,0.0,0.0,8.432461556325432,0.0
5/24/2024 12:00,"(42.101167, -76.832994)",23.86,0.36,2.8,96228.74,0.0,0.0,0.0,7.775876322253164,0.0
5/24/2024 13:00,"(42.101167, -76.832994)",24.93,0.32,2.93,96204.42,0.0,0.0,0.0,7.342901841622214,0.0
5/24/2024 14:00,"(42.101167, -76.832994)",25.5,0.31,3.12,96156.31,0.0,0.0,0.0,7.344870187416053,0.0
5/24/2024 15:00,"(42.101167, -76.832994)",25.93,0.3,3.76,96137.01,0.0,0.0,0.0,7.281017060909291,0.0
5/24/2024 16:00,"(42.101167, -76.832994)",26.1,0.3,4.1,96140.08,0.0,0.0,0.0,7.350435643666827,0.0
5/24/2024 17:00,"(42.101167, -76.832994)",25.82,0.3,3.33,96094.9,0.0,0.0,0.0,7.236400057258424,0.0
5/24/2024 18:00,"(42.101167, -76.832994)",25.19,0.33,2.83,96060.31,0.0,0.0,0.0,7.683903532153605,0.0
5/24/2024 19:00,"(42.101167, -76.832994)",23.99,0.38,2.55,96071.97,0.0,0.0,0.0,8.268639784677054,0.0
5/24/2024 20:00,"(42.101167, -76.832994)",22.12,0.46,2.92,96104.31,0.0,0.0,0.0,8.995116970546775,0.0
5/24/2024 21:00,"(42.101167, -76.832994)",19.52,0.58,2.86,96150.74,0.0,0.0,0.0,9.75003332308128,0.0
5/24/2024 22:00,"(42.101167, -76.832994)",16.47,0.68,1.65,96287.96,0.0,0.0,0.0,9.53431817164319,0.0
5/24/2024 23:00,"(42.101167, -76.832994)",17.01,0.67,1.32,96278.11,0.0,0.0,0.0,9.703928416294282,0.0
5/25/2024 0:00,"(42.101167, -76.832994)",16.35,0.72,0.68,96281.45,0.0,0.0,0.0,10.022436657183995,0.0
5/25/2024 1:00,"(42.101167, -76.832994)",14.58,0.77,0.6,96254.45,0.0,0.0,0.0,9.626372844621644,0.0
5/25/2024 2:00,"(42.101167, -76.832994)",13.92,0.81,1.18,96209.13,0.0,0.0,0.0,9.724854109480345,0.0
5/25/2024 3:00,"(42.101167, -76.832994)",13.25,0.84,1.1,96218.78,0.0,0.0,0.0,9.676996808229163,0.0
5/25/2024 4:00,"(42.101167, -76.832994)",11.61,0.9,0.41,96198.06,0.0,0.0,0.0,9.36232341179115,0.0
5/25/2024 5:00,"(42.101167, -76.832994)",11.16,0.9,0.93,96175.04,0.0,0.0,0.0,9.10161511645214,0.0
5/25/2024 6:00,"(42.101167, -76.832994)",12.04,0.84,1.23,96173.72,0.0,0.0,0.0,8.976321112002493,0.0
5/25/2024 7:00,"(42.101167, -76.832994)",12.42,0.85,1.79,96208.98,0.0,0.0,0.0,9.300879196909257,0.0
5/25/2024 8:00,"(42.101167, -76.832994)",15.17,0.75,1.01,96223.5,0.0,0.0,0.0,9.719944775775998,0.0
5/25/2024 9:00,"(42.101167, -76.832994)",17.37,0.62,1.45,96265.82,0.0,0.0,0.0,9.175403969227427,0.0
5/25/2024 10:00,"(42.101167, -76.832994)",20.37,0.53,2.24,96213.64,0.0,0.0,0.0,9.364252583769273,0.0
5/25/2024 11:00,"(42.101167, -76.832994)",22.24,0.48,2.28,96164.41,0.0,0.0,0.0,9.451234320576397,0.0
5/25/2024 12:00,"(42.101167, -76.832994)",24.13,0.46,2.41,96139.58,0.0,0.0,0.0,10.089152820890316,0.0
5/25/2024 13:00,"(42.101167, -76.832994)",24.3,0.47,2.74,96073.16,0.0,0.0,0.0,10.408173397950401,0.0
5/25/2024 14:00,"(42.101167, -76.832994)",23.22,0.52,2.97,96092.79,0.15,0.0,0.0,10.830048823697007,0.15
5/25/2024 15:00,"(42.101167, -76.832994)",22.15,0.59,2.27,96104.35,0.44,0.0,0.0,11.557152398396255,0.44
5/25/2024 16:00,"(42.101167, -76.832994)",21.35,0.61,1.52,96086.56,0.08,0.0,0.0,11.409629898981613,0.08
5/25/2024 17:00,"(42.101167, -76.832994)",21.69,0.61,1.38,96082.18,0.55,0.0,0.0,11.636205970177919,0.55
5/25/2024 18:00,"(42.101167, -76.832994)",18.55,0.87,0.22,96112.34,0.22,0.0,0.0,13.811663459884707,0.22
5/25/2024 19:00,"(42.101167, -76.832994)",18.95,0.84,1.38,96080.36,0.0,0.0,0.0,13.654549951535902,0.0
5/25/2024 20:00,"(42.101167, -76.832994)",18.67,0.86,1.09,96106.84,0.0,0.0,0.0,13.750232871788729,0.0
5/25/2024 21:00,"(42.101167, -76.832994)",17.93,0.9,1.24,96157.72,0.0,0.0,0.0,13.771568120209176,0.0
5/25/2024 22:00,"(42.101167, -76.832994)",17.19,0.93,1.87,96198.15,0.0,0.0,0.0,13.61568453688841,0.0
5/25/2024 23:00,"(42.101167, -76.832994)",16.63,0.95,1.88,96197.14,0.0,0.0,0.0,13.44888097755651,0.0
5/26/2024 0:00,"(42.101167, -76.832994)",16.52,0.95,1.49,96227.57,0.0,0.0,0.0,13.36016219140931,0.0
5/26/2024 1:00,"(42.101167, -76.832994)",16.05,0.96,1.56,96245.0,0.0,0.0,0.0,13.123479165842921,0.0
5/26/2024 2:00,"(42.101167, -76.832994)",15.76,0.96,1.4,96206.71,0.0,0.0,0.0,12.895253886279798,0.0
5/26/2024 3:00,"(42.101167, -76.832994)",15.49,0.96,1.44,96233.12,0.0,0.0,0.0,12.68586831522676,0.0
5/26/2024 4:00,"(42.101167, -76.832994)",15.53,0.96,1.55,96248.95,0.0,0.0,0.0,12.71670119630897,0.0
5/26/2024 5:00,"(42.101167, -76.832994)",15.6,0.96,1.99,96281.3,0.0,0.0,0.0,12.770815054355285,0.0
5/26/2024 6:00,"(42.101167, -76.832994)",15.65,0.95,1.52,96400.92,0.0,0.0,0.0,12.676156670976182,0.0
5/26/2024 7:00,"(42.101167, -76.832994)",16.23,0.92,1.18,96376.55,0.0,0.0,0.0,12.71410244525618,0.0
5/26/2024 8:00,"(42.101167, -76.832994)",16.48,0.92,1.74,96404.27,0.0,0.0,0.0,12.907141671468676,0.0
5/26/2024 9:00,"(42.101167, -76.832994)",16.53,0.93,2.01,96499.04,0.29,0.0,0.0,13.08677060819301,0.29
5/26/2024 10:00,"(42.101167, -76.832994)",17.78,0.85,1.59,96474.09,0.03,0.0,0.0,12.890812841470446,0.03
5/26/2024 11:00,"(42.101167, -76.832994)",18.99,0.78,1.25,96537.91,0.03,0.0,0.0,12.709194782150194,0.03
5/26/2024 12:00,"(42.101167, -76.832994)",20.27,0.72,0.87,96452.43,0.0,0.0,0.0,12.64718647496988,0.0
5/26/2024 13:00,"(42.101167, -76.832994)",21.91,0.63,1.02,96412.14,0.0,0.0,0.0,12.171262178895859,0.0
5/26/2024 14:00,"(42.101167, -76.832994)",22.97,0.59,1.18,96383.54,0.0,0.0,0.0,12.11372506624344,0.0
5/26/2024 15:00,"(42.101167, -76.832994)",24.05,0.54,1.29,96296.57,0.0,0.0,0.0,11.790215073552261,0.0
5/26/2024 16:00,"(42.101167, -76.832994)",24.71,0.51,1.42,96280.14,0.0,0.0,0.0,11.558580447811716,0.0
5/26/2024 17:00,"(42.101167, -76.832994)",25.11,0.48,1.61,96219.03,0.0,0.0,0.0,11.126451284911521,0.0
5/26/2024 18:00,"(42.101167, -76.832994)",24.37,0.49,2.16,96110.2,0.0,0.0,0.0,10.894121238486573,0.0
5/26/2024 19:00,"(42.101167, -76.832994)",23.55,0.53,1.9,96141.46,0.0,0.0,0.0,11.247862530488858,0.0
5/26/2024 20:00,"(42.101167, -76.832994)",21.97,0.6,2.81,96086.78,0.0,0.0,0.0,11.6318376169035,0.0
5/26/2024 21:00,"(42.101167, -76.832994)",20.58,0.64,3.24,96061.13,0.0,0.0,0.0,11.447110617938213,0.0
5/26/2024 22:00,"(42.101167, -76.832994)",19.16,0.69,2.68,96085.41,0.0,0.0,0.0,11.35602945963081,0.0
5/26/2024 23:00,"(42.101167, -76.832994)",18.88,0.7,3.02,96039.25,0.0,0.0,0.0,11.331855534250893,0.0
5/27/2024 0:00,"(42.101167, -76.832994)",18.9,0.67,4.19,95930.14,0.0,0.0,0.0,10.85902379144829,0.0
5/27/2024 1:00,"(42.101167, -76.832994)",19.13,0.64,5.02,95882.76,0.0,0.0,0.0,10.514520533233682,0.0
5/27/2024 2:00,"(42.101167, -76.832994)",19.3,0.66,5.35,95841.42,0.06,0.0,0.0,10.952229801835594,0.06
5/27/2024 3:00,"(42.101167, -76.832994)",19.03,0.75,5.31,95785.4,0.33,0.0,0.0,12.249255597330704,0.33
5/27/2024 4:00,"(42.101167, -76.832994)",18.77,0.84,5.08,95755.31,0.64,0.0,0.0,13.510124346794056,0.64
5/27/2024 5:00,"(42.101167, -76.832994)",18.73,0.89,5.06,95727.08,0.01,0.0,0.0,14.280484115908795,0.01
5/27/2024 6:00,"(42.101167, -76.832994)",19.49,0.87,4.97,95729.59,0.02,0.0,0.0,14.599286998716476,0.02
5/27/2024 7:00,"(42.101167, -76.832994)",19.81,0.85,4.93,95714.88,0.01,0.0,0.0,14.53414432694129,0.01
5/27/2024 8:00,"(42.101167, -76.832994)",20.18,0.83,6.39,95649.96,0.02,0.0,0.0,14.502923174669133,0.02
5/27/2024 9:00,"(42.101167, -76.832994)",20.48,0.83,6.71,95655.72,0.13,0.0,0.0,14.759186308814973,0.13
5/27/2024 10:00,"(42.101167, -76.832994)",21.21,0.82,7.09,95586.19,0.55,0.0,0.0,15.213616165873578,0.55
5/27/2024 11:00,"(42.101167, -76.832994)",21.07,0.84,7.27,95516.75,2.19,0.0,0.0,15.458624355975143,2.19
5/27/2024 12:00,"(42.101167, -76.832994)",20.7,0.84,6.06,95528.37,3.13,0.0,0.0,15.129703947148055,3.13
5/27/2024 13:00,"(42.101167, -76.832994)",20.51,0.84,5.07,95480.68,3.23,0.0,0.0,14.963159158309258,3.23
5/27/2024 14:00,"(42.101167, -76.832994)",20.9,0.85,5.41,95375.68,2.09,0.0,0.0,15.488963568466922,2.09
5/27/2024 15:00,"(42.101167, -76.832994)",22.07,0.84,5.43,95370.52,1.16,0.0,0.0,16.37865108763042,1.16
5/27/2024 16:00,"(42.101167, -76.832994)",22.54,0.8,4.21,95329.37,0.35,0.0,0.0,16.025831996892297,0.35
5/27/2024 17:00,"(42.101167, -76.832994)",22.61,0.76,3.68,95315.09,0.08,0.0,0.0,15.285784653808863,0.08
5/27/2024 18:00,"(42.101167, -76.832994)",22.87,0.7,3.11,95251.77,1.0,0.0,0.0,14.29024768594834,1.0
5/27/2024 19:00,"(42.101167, -76.832994)",21.52,0.76,2.91,95332.75,1.48,0.0,0.0,14.355823822181755,1.48
5/27/2024 20:00,"(42.101167, -76.832994)",20.79,0.79,3.13,95407.21,0.04,0.0,0.0,14.303843862474134,0.04
5/27/2024 21:00,"(42.101167, -76.832994)",19.54,0.83,3.06,95481.77,0.1,0.0,0.0,13.969040358379972,0.1
5/27/2024 22:00,"(42.101167, -76.832994)",18.71,0.87,3.14,95532.15,0.0,0.0,0.0,13.943072477332219,0.0
5/27/2024 23:00,"(42.101167, -76.832994)",18.46,0.87,3.54,95562.16,0.0,0.0,0.0,13.738217561228064,0.0
5/28/2024 0:00,"(42.101167, -76.832994)",17.94,0.87,3.71,95590.44,0.0,0.0,0.0,13.320441071811889,0.0
5/28/2024 1:00,"(42.101167, -76.832994)",17.13,0.85,3.95,95611.52,0.0,0.0,0.0,12.399808023420453,0.0
5/28/2024 2:00,"(42.101167, -76.832994)",16.4,0.82,3.94,95635.56,0.0,0.0,0.0,11.4488888425246,0.0
5/28/2024 3:00,"(42.101167, -76.832994)",16.32,0.77,3.73,95629.95,0.0,0.0,0.0,10.699071699038361,0.0
5/28/2024 4:00,"(42.101167, -76.832994)",15.84,0.77,3.53,95652.29,0.0,0.0,0.0,10.393288660927544,0.0
5/28/2024 5:00,"(42.101167, -76.832994)",15.86,0.76,3.42,95649.55,0.0,0.0,0.0,10.270735480790087,0.0
5/28/2024 6:00,"(42.101167, -76.832994)",16.42,0.73,3.6,95693.8,0.0,0.0,0.0,10.204592434231802,0.0
5/28/2024 7:00,"(42.101167, -76.832994)",16.43,0.74,3.5,95741.55,0.0,0.0,0.0,10.350614895925894,0.0
5/28/2024 8:00,"(42.101167, -76.832994)",16.95,0.73,3.64,95775.22,0.14,0.0,0.0,10.534959803072324,0.14
5/28/2024 9:00,"(42.101167, -76.832994)",17.39,0.73,4.59,95770.42,0.37,0.0,0.0,10.816222452495374,0.37
5/28/2024 10:00,"(42.101167, -76.832994)",18.86,0.69,5.61,95776.17,0.06,0.0,0.0,11.156783486673774,0.06
5/28/2024 11:00,"(42.101167, -76.832994)",19.13,0.69,5.16,95791.08,0.05,0.0,0.0,11.335967449892562,0.05
5/28/2024 12:00,"(42.101167, -76.832994)",19.89,0.68,4.62,95815.61,0.36,0.0,0.0,11.681960593387476,0.36
5/28/2024 13:00,"(42.101167, -76.832994)",20.86,0.65,3.67,95824.33,0.18,0.0,0.0,11.81699291124767,0.18
5/28/2024 14:00,"(42.101167, -76.832994)",18.2,0.75,3.31,95800.0,2.43,0.0,0.0,11.662012479894832,2.43
5/28/2024 15:00,"(42.101167, -76.832994)",19.27,0.62,4.5,95867.39,2.18,0.0,0.0,10.270302627102181,2.18
5/28/2024 16:00,"(42.101167, -76.832994)",19.45,0.62,4.29,95932.2,2.29,0.0,0.0,10.379653286328574,2.29
5/28/2024 17:00,"(42.101167, -76.832994)",18.28,0.66,3.42,95946.37,0.08,0.0,0.0,10.311429134980758,0.08
5/28/2024 18:00,"(42.101167, -76.832994)",17.21,0.67,2.48,96046.62,0.04,0.0,0.0,9.820900994306271,0.04
5/28/2024 19:00,"(42.101167, -76.832994)",15.33,0.79,2.69,96103.54,1.21,0.0,0.0,10.338453389365283,1.21
5/28/2024 20:00,"(42.101167, -76.832994)",15.27,0.79,2.4,96081.67,0.01,0.0,0.0,10.300812554951836,0.01
5/28/2024 21:00,"(42.101167, -76.832994)",15.11,0.8,2.51,96184.85,0.0,0.0,0.0,10.330144088092226,0.0
5/28/2024 22:00,"(42.101167, -76.832994)",14.46,0.83,2.7,96241.39,0.01,0.0,0.0,10.30058262230786,0.01
5/28/2024 23:00,"(42.101167, -76.832994)",14.01,0.85,2.69,96227.64,0.04,0.0,0.0,10.261692253602055,0.04
5/29/2024 0:00,"(42.101167, -76.832994)",13.7,0.86,2.53,96279.26,0.06,0.0,0.0,10.186326960598647,0.06
5/29/2024 1:00,"(42.101167, -76.832994)",13.09,0.89,2.41,96274.72,0.03,0.0,0.0,10.152042668216046,0.03
5/29/2024 2:00,"(42.101167, -76.832994)",12.66,0.91,2.24,96273.34,0.01,0.0,0.0,10.107097853836969,0.01
5/29/2024 3:00,"(42.101167, -76.832994)",12.77,0.91,2.03,96276.83,0.0,0.0,0.0,10.176354697071623,0.0
5/29/2024 4:00,"(42.101167, -76.832994)",12.82,0.92,1.82,96292.76,0.0,0.0,0.0,10.32014662259731,0.0
5/29/2024 5:00,"(42.101167, -76.832994)",13.03,0.91,1.54,96298.65,0.0,0.0,0.0,10.341693678868268,0.0
5/29/2024 6:00,"(42.101167, -76.832994)",12.13,0.94,1.27,96385.33,0.0,0.0,0.0,10.101502739940708,0.0
5/29/2024 7:00,"(42.101167, -76.832994)",12.04,0.92,1.46,96402.3,0.0,0.0,0.0,9.831208836955113,0.0
5/29/2024 8:00,"(42.101167, -76.832994)",12.92,0.88,2.14,96478.54,0.01,0.0,0.0,9.93284045451027,0.01
